millis,node,x,y,rssi,distance,target_x,target_y
67508,1,0,0,-71.3025,22.6385,2.5,22.5
67508,8,25,25,-71.3025,22.6385,2.5,22.5
67508,2,12.5,0,-72.3969,24.6221,2.5,22.5
67508,3,25,0,-75.738,31.8198,2.5,22.5
67608,6,0,25,-47.1108,3.53553,2.5,22.5
67608,5,0,12.5,-61.052,10.3078,2.5,22.5
67608,7,12.5,25,-61.052,10.3078,2.5,22.5
67608,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
67608,1,0,0,-71.3025,22.6385,2.5,22.5
67608,8,25,25,-71.3025,22.6385,2.5,22.5
67608,2,12.5,0,-72.3969,24.6221,2.5,22.5
67608,3,25,0,-75.738,31.8198,2.5,22.5
67708,6,0,25,-47.1108,3.53553,2.5,22.5
67708,5,0,12.5,-61.052,10.3078,2.5,22.5
67708,7,12.5,25,-61.052,10.3078,2.5,22.5
67708,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
67708,1,0,0,-71.3025,22.6385,2.5,22.5
67708,8,25,25,-71.3025,22.6385,2.5,22.5
67708,2,12.5,0,-72.3969,24.6221,2.5,22.5
67708,3,25,0,-75.738,31.8198,2.5,22.5
67808,6,0,25,-47.1108,3.53553,2.5,22.5
67808,5,0,12.5,-61.052,10.3078,2.5,22.5
67808,7,12.5,25,-61.052,10.3078,2.5,22.5
67808,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
67808,1,0,0,-71.3025,22.6385,2.5,22.5
67808,8,25,25,-71.3025,22.6385,2.5,22.5
67808,2,12.5,0,-72.3969,24.6221,2.5,22.5
67808,3,25,0,-75.738,31.8198,2.5,22.5
67908,6,0,25,-47.1108,3.53553,2.5,22.5
67908,5,0,12.5,-61.052,10.3078,2.5,22.5
67908,7,12.5,25,-61.052,10.3078,2.5,22.5
67908,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
67908,1,0,0,-71.3025,22.6385,2.5,22.5
67908,8,25,25,-71.3025,22.6385,2.5,22.5
67908,2,12.5,0,-72.3969,24.6221,2.5,22.5
67908,3,25,0,-75.738,31.8198,2.5,22.5
68008,6,0,25,-47.1108,3.53553,2.5,22.5
68008,5,0,12.5,-61.052,10.3078,2.5,22.5
68008,7,12.5,25,-61.052,10.3078,2.5,22.5
68008,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
68008,1,0,0,-71.3025,22.6385,2.5,22.5
68008,8,25,25,-71.3025,22.6385,2.5,22.5
68008,2,12.5,0,-72.3969,24.6221,2.5,22.5
68008,3,25,0,-75.738,31.8198,2.5,22.5
68108,6,0,25,-47.1108,3.53553,2.5,22.5
68108,5,0,12.5,-61.052,10.3078,2.5,22.5
68108,7,12.5,25,-61.052,10.3078,2.5,22.5
68108,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
68108,1,0,0,-71.3025,22.6385,2.5,22.5
68108,8,25,25,-71.3025,22.6385,2.5,22.5
68108,2,12.5,0,-72.3969,24.6221,2.5,22.5
68108,3,25,0,-75.738,31.8198,2.5,22.5
68208,6,0,25,-47.1108,3.53553,2.5,22.5
68208,5,0,12.5,-61.052,10.3078,2.5,22.5
68208,7,12.5,25,-61.052,10.3078,2.5,22.5
68208,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
68208,1,0,0,-71.3025,22.6385,2.5,22.5
68208,8,25,25,-71.3025,22.6385,2.5,22.5
68208,2,12.5,0,-72.3969,24.6221,2.5,22.5
68208,3,25,0,-75.738,31.8198,2.5,22.5
68308,6,0,25,-47.1108,3.53553,2.5,22.5
68308,5,0,12.5,-61.052,10.3078,2.5,22.5
68308,7,12.5,25,-61.052,10.3078,2.5,22.5
68308,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
68308,1,0,0,-71.3025,22.6385,2.5,22.5
68308,8,25,25,-71.3025,22.6385,2.5,22.5
68308,2,12.5,0,-72.3969,24.6221,2.5,22.5
68308,3,25,0,-75.738,31.8198,2.5,22.5
68408,6,0,25,-47.1108,3.53553,2.5,22.5
68408,5,0,12.5,-61.052,10.3078,2.5,22.5
68408,7,12.5,25,-61.052,10.3078,2.5,22.5
68408,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
68408,1,0,0,-71.3025,22.6385,2.5,22.5
68408,8,25,25,-71.3025,22.6385,2.5,22.5
68408,2,12.5,0,-72.3969,24.6221,2.5,22.5
68408,3,25,0,-75.738,31.8198,2.5,22.5
68508,6,0,25,-47.1108,3.53553,2.5,22.5
68508,5,0,12.5,-61.052,10.3078,2.5,22.5
68508,7,12.5,25,-61.052,10.3078,2.5,22.5
68508,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
68508,1,0,0,-71.3025,22.6385,2.5,22.5
68508,8,25,25,-71.3025,22.6385,2.5,22.5
68508,2,12.5,0,-72.3969,24.6221,2.5,22.5
68508,3,25,0,-75.738,31.8198,2.5,22.5
68608,6,0,25,-47.1108,3.53553,2.5,22.5
68608,5,0,12.5,-61.052,10.3078,2.5,22.5
68608,7,12.5,25,-61.052,10.3078,2.5,22.5
68608,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
68608,1,0,0,-71.3025,22.6385,2.5,22.5
68608,8,25,25,-71.3025,22.6385,2.5,22.5
68608,2,12.5,0,-72.3969,24.6221,2.5,22.5
68608,3,25,0,-75.738,31.8198,2.5,22.5
68708,6,0,25,-47.1108,3.53553,2.5,22.5
68708,5,0,12.5,-61.052,10.3078,2.5,22.5
68708,7,12.5,25,-61.052,10.3078,2.5,22.5
68708,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
68708,1,0,0,-71.3025,22.6385,2.5,22.5
68708,8,25,25,-71.3025,22.6385,2.5,22.5
68708,2,12.5,0,-72.3969,24.6221,2.5,22.5
68708,3,25,0,-75.738,31.8198,2.5,22.5
68808,6,0,25,-47.1108,3.53553,2.5,22.5
68808,5,0,12.5,-61.052,10.3078,2.5,22.5
68808,7,12.5,25,-61.052,10.3078,2.5,22.5
68808,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
68808,1,0,0,-71.3025,22.6385,2.5,22.5
68808,8,25,25,-71.3025,22.6385,2.5,22.5
68808,2,12.5,0,-72.3969,24.6221,2.5,22.5
68808,3,25,0,-75.738,31.8198,2.5,22.5
68908,6,0,25,-47.1108,3.53553,2.5,22.5
68908,5,0,12.5,-61.052,10.3078,2.5,22.5
68908,7,12.5,25,-61.052,10.3078,2.5,22.5
68908,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
68908,1,0,0,-71.3025,22.6385,2.5,22.5
68908,8,25,25,-71.3025,22.6385,2.5,22.5
68908,2,12.5,0,-72.3969,24.6221,2.5,22.5
68908,3,25,0,-75.738,31.8198,2.5,22.5
69008,6,0,25,-47.1108,3.53553,2.5,22.5
69008,5,0,12.5,-61.052,10.3078,2.5,22.5
69008,7,12.5,25,-61.052,10.3078,2.5,22.5
69008,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
69008,1,0,0,-71.3025,22.6385,2.5,22.5
69008,8,25,25,-71.3025,22.6385,2.5,22.5
69008,2,12.5,0,-72.3969,24.6221,2.5,22.5
69008,3,25,0,-75.738,31.8198,2.5,22.5
69108,6,0,25,-47.1108,3.53553,2.5,22.5
69108,5,0,12.5,-61.052,10.3078,2.5,22.5
69108,7,12.5,25,-61.052,10.3078,2.5,22.5
69108,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
69108,1,0,0,-71.3025,22.6385,2.5,22.5
69108,8,25,25,-71.3025,22.6385,2.5,22.5
69108,2,12.5,0,-72.3969,24.6221,2.5,22.5
69108,3,25,0,-75.738,31.8198,2.5,22.5
69208,6,0,25,-47.1108,3.53553,2.5,22.5
69208,5,0,12.5,-61.052,10.3078,2.5,22.5
69208,7,12.5,25,-61.052,10.3078,2.5,22.5
69208,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
69208,1,0,0,-71.3025,22.6385,2.5,22.5
69208,8,25,25,-71.3025,22.6385,2.5,22.5
69208,2,12.5,0,-72.3969,24.6221,2.5,22.5
69208,3,25,0,-75.738,31.8198,2.5,22.5
69308,6,0,25,-47.1108,3.53553,2.5,22.5
69308,5,0,12.5,-61.052,10.3078,2.5,22.5
69308,7,12.5,25,-61.052,10.3078,2.5,22.5
69308,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
69308,1,0,0,-71.3025,22.6385,2.5,22.5
69308,8,25,25,-71.3025,22.6385,2.5,22.5
69308,2,12.5,0,-72.3969,24.6221,2.5,22.5
69308,3,25,0,-75.738,31.8198,2.5,22.5
69408,6,0,25,-47.1108,3.53553,2.5,22.5
69408,5,0,12.5,-61.052,10.3078,2.5,22.5
69408,7,12.5,25,-61.052,10.3078,2.5,22.5
69408,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
69408,1,0,0,-71.3025,22.6385,2.5,22.5
69408,8,25,25,-71.3025,22.6385,2.5,22.5
69408,2,12.5,0,-72.3969,24.6221,2.5,22.5
69408,3,25,0,-75.738,31.8198,2.5,22.5
69508,6,0,25,-47.1108,3.53553,2.5,22.5
69508,5,0,12.5,-61.052,10.3078,2.5,22.5
69508,7,12.5,25,-61.052,10.3078,2.5,22.5
69508,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
69508,1,0,0,-71.3025,22.6385,2.5,22.5
69508,8,25,25,-71.3025,22.6385,2.5,22.5
69508,2,12.5,0,-72.3969,24.6221,2.5,22.5
69508,3,25,0,-75.738,31.8198,2.5,22.5
69608,6,0,25,-47.1108,3.53553,2.5,22.5
69608,5,0,12.5,-61.052,10.3078,2.5,22.5
69608,7,12.5,25,-61.052,10.3078,2.5,22.5
69608,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
69608,1,0,0,-71.3025,22.6385,2.5,22.5
69608,8,25,25,-71.3025,22.6385,2.5,22.5
69608,2,12.5,0,-72.3969,24.6221,2.5,22.5
69608,3,25,0,-75.738,31.8198,2.5,22.5
69708,6,0,25,-47.1108,3.53553,2.5,22.5
69708,5,0,12.5,-61.052,10.3078,2.5,22.5
69708,7,12.5,25,-61.052,10.3078,2.5,22.5
69708,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
69708,1,0,0,-71.3025,22.6385,2.5,22.5
69708,8,25,25,-71.3025,22.6385,2.5,22.5
69708,2,12.5,0,-72.3969,24.6221,2.5,22.5
69708,3,25,0,-75.738,31.8198,2.5,22.5
69808,6,0,25,-47.1108,3.53553,2.5,22.5
69808,5,0,12.5,-61.052,10.3078,2.5,22.5
69808,7,12.5,25,-61.052,10.3078,2.5,22.5
69808,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
69808,1,0,0,-71.3025,22.6385,2.5,22.5
69808,8,25,25,-71.3025,22.6385,2.5,22.5
69808,2,12.5,0,-72.3969,24.6221,2.5,22.5
69808,3,25,0,-75.738,31.8198,2.5,22.5
69908,6,0,25,-47.1108,3.53553,2.5,22.5
69908,5,0,12.5,-61.052,10.3078,2.5,22.5
69908,7,12.5,25,-61.052,10.3078,2.5,22.5
69908,4,12.5,12.5,-65.1725,14.1421,2.5,22.5
69908,1,0,0,-71.3025,22.6385,2.5,22.5
69908,8,25,25,-71.3025,22.6385,2.5,22.5
69908,2,12.5,0,-72.3969,24.6221,2.5,22.5
69908,3,25,0,-75.738,31.8198,2.5,22.5
70008,6,0,25,-47.1109,3.54308,2.5,22.4893
70008,5,0,12.5,-61.052,10.2974,2.5,22.4893
70008,7,12.5,25,-61.0521,10.3104,2.5,22.4893
70008,4,12.5,12.5,-65.1725,14.1346,2.5,22.4893
70008,1,0,0,-71.3025,22.6279,2.5,22.4893
70008,8,25,25,-71.3025,22.6396,2.5,22.4893
70008,2,12.5,0,-72.3968,24.6124,2.5,22.4893
70008,3,25,0,-75.738,31.8123,2.5,22.4893
70108,6,0,25,-47.4365,3.63273,2.5,22.3643
70108,5,0,12.5,-60.8978,10.1762,2.5,22.3643
70108,7,12.5,25,-61.0912,10.3415,2.5,22.3643
70108,4,12.5,12.5,-65.0911,14.0465,2.5,22.3643
70108,1,0,0,-71.2308,22.5036,2.5,22.3643
70108,8,25,25,-71.3107,22.6538,2.5,22.3643
70108,2,12.5,0,-72.3363,24.4982,2.5,22.3643
70108,3,25,0,-75.7018,31.724,2.5,22.3643
70208,6,0,25,-47.7613,3.72441,2.5,22.2393
70208,5,0,12.5,-60.742,10.0551,2.5,22.2393
70208,7,12.5,25,-61.132,10.3741,2.5,22.2393
70208,4,12.5,12.5,-65.0097,13.959,2.5,22.2393
70208,1,0,0,-71.1587,22.3794,2.5,22.2393
70208,8,25,25,-71.3192,22.6687,2.5,22.2393
70208,2,12.5,0,-72.2755,24.3842,2.5,22.2393
70208,3,25,0,-75.6656,31.636,2.5,22.2393
70308,6,0,25,-48.0848,3.81799,2.5,22.1143
70308,5,0,12.5,-60.5843,9.93406,2.5,22.1143
70308,7,12.5,25,-61.1745,10.408,2.5,22.1143
70308,4,12.5,12.5,-64.9283,13.8721,2.5,22.1143
70308,1,0,0,-71.0862,22.2552,2.5,22.1143
70308,8,25,25,-71.3281,22.6843,2.5,22.1143
70308,2,12.5,0,-72.2145,24.2702,2.5,22.1143
70308,3,25,0,-75.6294,31.5483,2.5,22.1143
70408,6,0,25,-48.4063,3.91332,2.5,21.9893
70408,5,0,12.5,-60.4249,9.81313,2.5,21.9893
70408,7,12.5,25,-61.2185,10.4434,2.5,21.9893
70408,4,12.5,12.5,-64.8469,13.7858,2.5,21.9893
70408,1,0,0,-71.0133,22.131,2.5,21.9893
70408,8,25,25,-71.3374,22.7005,2.5,21.9893
70408,2,12.5,0,-72.1533,24.1564,2.5,21.9893
70408,3,25,0,-75.5933,31.4608,2.5,21.9893
70508,6,0,25,-48.7254,4.01028,2.5,21.8643
70508,5,0,12.5,-60.2637,9.69231,2.5,21.8643
70508,7,12.5,25,-61.2641,10.4801,2.5,21.8643
70508,4,12.5,12.5,-64.7656,13.7,2.5,21.8643
70508,1,0,0,-70.94,22.0068,2.5,21.8643
70508,8,25,25,-71.347,22.7174,2.5,21.8643
70508,2,12.5,0,-72.0918,24.0427,2.5,21.8643
70508,3,25,0,-75.5571,31.3735,2.5,21.8643
70608,6,0,25,-49.0417,4.10876,2.5,21.7393
70608,5,0,12.5,-60.1005,9.57159,2.5,21.7393
70608,7,12.5,25,-61.3112,10.5182,2.5,21.7393
70608,4,12.5,12.5,-64.6844,13.6149,2.5,21.7393
70608,1,0,0,-70.8663,21.8826,2.5,21.7393
70608,8,25,25,-71.3571,22.735,2.5,21.7393
70608,2,12.5,0,-72.0301,23.929,2.5,21.7393
70608,3,25,0,-75.5209,31.2866,2.5,21.7393
70708,6,0,25,-49.355,4.20865,2.5,21.6143
70708,5,0,12.5,-59.9355,9.45099,2.5,21.6143
70708,7,12.5,25,-61.3599,10.5576,2.5,21.6143
70708,4,12.5,12.5,-64.6033,13.5304,2.5,21.6143
70708,1,0,0,-70.7922,21.7584,2.5,21.6143
70708,8,25,25,-71.3675,22.7533,2.5,21.6143
70708,2,12.5,0,-71.9682,23.8155,2.5,21.6143
70708,3,25,0,-75.4847,31.1998,2.5,21.6143
70808,6,0,25,-49.6648,4.30984,2.5,21.4893
70808,5,0,12.5,-59.7685,9.3305,2.5,21.4893
70808,7,12.5,25,-61.4099,10.5983,2.5,21.4893
70808,4,12.5,12.5,-64.5222,13.4465,2.5,21.4893
70808,1,0,0,-70.7177,21.6343,2.5,21.4893
70808,8,25,25,-71.3783,22.7722,2.5,21.4893
70808,2,12.5,0,-71.906,23.7021,2.5,21.4893
70808,3,25,0,-75.4486,31.1134,2.5,21.4893
70908,6,0,25,-49.9711,4.41226,2.5,21.3643
70908,5,0,12.5,-59.5995,9.21013,2.5,21.3643
70908,7,12.5,25,-61.4614,10.6404,2.5,21.3643
70908,4,12.5,12.5,-64.4413,13.3633,2.5,21.3643
70908,1,0,0,-70.6428,21.5101,2.5,21.3643
70908,8,25,25,-71.3895,22.7918,2.5,21.3643
70908,2,12.5,0,-71.8436,23.5889,2.5,21.3643
70908,3,25,0,-75.4124,31.0272,2.5,21.3643
71008,6,0,25,-50.2737,4.51581,2.5,21.2393
71008,5,0,12.5,-59.4285,9.08989,2.5,21.2393
71008,7,12.5,25,-61.5143,10.6838,2.5,21.2393
71008,4,12.5,12.5,-64.3605,13.2807,2.5,21.2393
71008,1,0,0,-70.5674,21.386,2.5,21.2393
71008,8,25,25,-71.4011,22.8121,2.5,21.2393
71008,2,12.5,0,-71.781,23.4757,2.5,21.2393
71008,3,25,0,-75.3763,30.9412,2.5,21.2393
71108,6,0,25,-50.5724,4.62043,2.5,21.1143
71108,5,0,12.5,-59.2553,8.96977,2.5,21.1143
71108,7,12.5,25,-61.5685,10.7284,2.5,21.1143
71108,4,12.5,12.5,-64.2799,13.1987,2.5,21.1143
71108,1,0,0,-70.4916,21.2618,2.5,21.1143
71108,8,25,25,-71.413,22.8331,2.5,21.1143
71108,2,12.5,0,-71.7181,23.3627,2.5,21.1143
71108,3,25,0,-75.3402,30.8556,2.5,21.1143
71208,6,0,25,-50.8672,4.72604,2.5,20.9893
71208,5,0,12.5,-59.0801,8.84979,2.5,20.9893
71208,7,12.5,25,-61.624,10.7743,2.5,20.9893
71208,4,12.5,12.5,-64.1994,13.1175,2.5,20.9893
71208,1,0,0,-70.4153,21.1377,2.5,20.9893
71208,8,25,25,-71.4253,22.8547,2.5,20.9893
71208,2,12.5,0,-71.655,23.2498,2.5,20.9893
71208,3,25,0,-75.3041,30.7702,2.5,20.9893
71308,6,0,25,-51.158,4.83257,2.5,20.8643
71308,5,0,12.5,-58.9026,8.72996,2.5,20.8643
71308,7,12.5,25,-61.6808,10.8214,2.5,20.8643
71308,4,12.5,12.5,-64.1192,13.037,2.5,20.8643
71308,1,0,0,-70.3386,21.0136,2.5,20.8643
71308,8,25,25,-71.4379,22.8769,2.5,20.8643
71308,2,12.5,0,-71.5917,23.137,2.5,20.8643
71308,3,25,0,-75.268,30.685,2.5,20.8643
71408,6,0,25,-51.4447,4.93996,2.5,20.7393
71408,5,0,12.5,-58.7229,8.61027,2.5,20.7393
71408,7,12.5,25,-61.7388,10.8698,2.5,20.7393
71408,4,12.5,12.5,-64.0391,12.9571,2.5,20.7393
71408,1,0,0,-70.2615,20.8895,2.5,20.7393
71408,8,25,25,-71.451,22.8999,2.5,20.7393
71408,2,12.5,0,-71.5281,23.0243,2.5,20.7393
71408,3,25,0,-75.2319,30.6002,2.5,20.7393
71508,6,0,25,-51.7273,5.04817,2.5,20.6143
71508,5,0,12.5,-58.541,8.49073,2.5,20.6143
71508,7,12.5,25,-61.798,10.9194,2.5,20.6143
71508,4,12.5,12.5,-63.9593,12.878,2.5,20.6143
71508,1,0,0,-70.1839,20.7654,2.5,20.6143
71508,2,12.5,0,-71.4643,22.9118,2.5,20.6143
71508,8,25,25,-71.4643,22.9234,2.5,20.6143
71508,3,25,0,-75.1958,30.5156,2.5,20.6143
71608,6,0,25,-52.0059,5.15714,2.5,20.4893
71608,5,0,12.5,-58.3567,8.37135,2.5,20.4893
71608,7,12.5,25,-61.8584,10.9702,2.5,20.4893
71608,4,12.5,12.5,-63.8797,12.7996,2.5,20.4893
71608,1,0,0,-70.1058,20.6413,2.5,20.4893
71608,2,12.5,0,-71.4002,22.7994,2.5,20.4893
71608,8,25,25,-71.4781,22.9477,2.5,20.4893
71608,3,25,0,-75.1598,30.4313,2.5,20.4893
71708,6,0,25,-52.2805,5.26682,2.5,20.3643
71708,5,0,12.5,-58.17,8.25214,2.5,20.3643
71708,7,12.5,25,-61.9199,11.0222,2.5,20.3643
71708,4,12.5,12.5,-63.8004,12.7219,2.5,20.3643
71708,1,0,0,-70.0273,20.5172,2.5,20.3643
71708,2,12.5,0,-71.336,22.6871,2.5,20.3643
71708,8,25,25,-71.4922,22.9726,2.5,20.3643
71708,3,25,0,-75.1237,30.3473,2.5,20.3643
71808,6,0,25,-52.5509,5.37717,2.5,20.2393
71808,5,0,12.5,-57.9809,8.1331,2.5,20.2393
71808,7,12.5,25,-61.9825,11.0754,2.5,20.2393
71808,4,12.5,12.5,-63.7214,12.6451,2.5,20.2393
71808,1,0,0,-69.9484,20.3932,2.5,20.2393
71808,2,12.5,0,-71.2714,22.575,2.5,20.2393
71808,8,25,25,-71.5066,22.9981,2.5,20.2393
71808,3,25,0,-75.0877,30.2635,2.5,20.2393
71908,6,0,25,-52.8174,5.48814,2.5,20.1143
71908,5,0,12.5,-57.7893,8.01425,2.5,20.1143
71908,7,12.5,25,-62.0461,11.1297,2.5,20.1143
71908,4,12.5,12.5,-63.6427,12.5689,2.5,20.1143
71908,1,0,0,-69.8689,20.2691,2.5,20.1143
71908,2,12.5,0,-71.2066,22.463,2.5,20.1143
71908,8,25,25,-71.5214,23.0243,2.5,20.1143
71908,3,25,0,-75.0518,30.1801,2.5,20.1143
72008,6,0,25,-53.08,5.59971,2.5,19.9893
72008,5,0,12.5,-57.5952,7.89558,2.5,19.9893
72008,7,12.5,25,-62.1108,11.1851,2.5,19.9893
72008,4,12.5,12.5,-63.5644,12.4936,2.5,19.9893
72008,1,0,0,-69.789,20.1451,2.5,19.9893
72008,2,12.5,0,-71.1416,22.3511,2.5,19.9893
72008,8,25,25,-71.5366,23.0512,2.5,19.9893
72008,3,25,0,-75.0158,30.0969,2.5,19.9893
72108,6,0,25,-53.3386,5.71183,2.5,19.8643
72108,5,0,12.5,-57.3985,7.77711,2.5,19.8643
72108,7,12.5,25,-62.1764,11.2417,2.5,19.8643
72108,4,12.5,12.5,-63.4864,12.4191,2.5,19.8643
72108,1,0,0,-69.7085,20.021,2.5,19.8643
72108,2,12.5,0,-71.0764,22.2394,2.5,19.8643
72108,8,25,25,-71.5521,23.0787,2.5,19.8643
72108,3,25,0,-74.9799,30.014,2.5,19.8643
72208,6,0,25,-53.5934,5.82448,2.5,19.7393
72208,5,0,12.5,-57.199,7.65885,2.5,19.7393
72208,7,12.5,25,-62.243,11.2993,2.5,19.7393
72208,4,12.5,12.5,-63.4088,12.3454,2.5,19.7393
72208,1,0,0,-69.6276,19.897,2.5,19.7393
72208,2,12.5,0,-71.0108,22.1278,2.5,19.7393
72208,8,25,25,-71.5679,23.1068,2.5,19.7393
72208,3,25,0,-74.944,29.9314,2.5,19.7393
72308,6,0,25,-53.8444,5.93762,2.5,19.6143
72308,5,0,12.5,-56.9969,7.54081,2.5,19.6143
72308,7,12.5,25,-62.3105,11.3581,2.5,19.6143
72308,4,12.5,12.5,-63.3316,12.2725,2.5,19.6143
72308,1,0,0,-69.5462,19.773,2.5,19.6143
72308,2,12.5,0,-70.9451,22.0164,2.5,19.6143
72308,8,25,25,-71.5841,23.1356,2.5,19.6143
72308,3,25,0,-74.9081,29.8492,2.5,19.6143
72408,6,0,25,-54.0916,6.05123,2.5,19.4893
72408,5,0,12.5,-56.792,7.42299,2.5,19.4893
72408,7,12.5,25,-62.3788,11.4179,2.5,19.4893
72408,4,12.5,12.5,-63.2549,12.2004,2.5,19.4893
72408,1,0,0,-69.4643,19.649,2.5,19.4893
72408,2,12.5,0,-70.8791,21.9051,2.5,19.4893
72408,8,25,25,-71.6007,23.165,2.5,19.4893
72408,3,25,0,-74.8723,29.7672,2.5,19.4893
72508,6,0,25,-54.3352,6.16528,2.5,19.3643
72508,5,0,12.5,-56.5842,7.30542,2.5,19.3643
72508,7,12.5,25,-62.448,11.4787,2.5,19.3643
72508,4,12.5,12.5,-63.1786,12.1293,2.5,19.3643
72508,1,0,0,-69.3819,19.525,2.5,19.3643
72508,2,12.5,0,-70.8128,21.794,2.5,19.3643
72508,8,25,25,-71.6175,23.1951,2.5,19.3643
72508,3,25,0,-74.8365,29.6855,2.5,19.3643
72608,6,0,25,-54.5752,6.27975,2.5,19.2393
72608,5,0,12.5,-56.3735,7.18809,2.5,19.2393
72608,7,12.5,25,-62.518,11.5406,2.5,19.2393
72608,4,12.5,12.5,-63.1028,12.059,2.5,19.2393
72608,1,0,0,-69.2989,19.4011,2.5,19.2393
72608,2,12.5,0,-70.7463,21.683,2.5,19.2393
72608,8,25,25,-71.6347,23.2257,2.5,19.2393
72608,3,25,0,-74.8007,29.6041,2.5,19.2393
72708,6,0,25,-54.8116,6.39461,2.5,19.1143
72708,5,0,12.5,-56.1598,7.07103,2.5,19.1143
72708,7,12.5,25,-62.5887,11.6035,2.5,19.1143
72708,4,12.5,12.5,-63.0275,11.9896,2.5,19.1143
72708,1,0,0,-69.2155,19.2771,2.5,19.1143
72708,2,12.5,0,-70.6796,21.5722,2.5,19.1143
72708,8,25,25,-71.6522,23.2571,2.5,19.1143
72708,3,25,0,-74.7649,29.523,2.5,19.1143
72808,6,0,25,-55.0446,6.50984,2.5,18.9893
72808,5,0,12.5,-55.9431,6.95424,2.5,18.9893
72808,7,12.5,25,-62.6602,11.6674,2.5,18.9893
72808,4,12.5,12.5,-62.9528,11.9211,2.5,18.9893
72808,1,0,0,-69.1315,19.1532,2.5,18.9893
72808,2,12.5,0,-70.6126,21.4615,2.5,18.9893
72808,8,25,25,-71.6701,23.289,2.5,18.9893
72808,3,25,0,-74.7292,29.4422,2.5,18.9893
72908,6,0,25,-55.2742,6.62543,2.5,18.8643
72908,5,0,12.5,-55.7233,6.83775,2.5,18.8643
72908,7,12.5,25,-62.7324,11.7323,2.5,18.8643
72908,4,12.5,12.5,-62.8787,11.8535,2.5,18.8643
72908,1,0,0,-69.047,19.0293,2.5,18.8643
72908,2,12.5,0,-70.5453,21.351,2.5,18.8643
72908,8,25,25,-71.6883,23.3216,2.5,18.8643
72908,3,25,0,-74.6936,29.3618,2.5,18.8643
73008,5,0,12.5,-55.5003,6.72156,2.5,18.7393
73008,6,0,25,-55.5005,6.74136,2.5,18.7393
73008,4,12.5,12.5,-62.8052,11.7868,2.5,18.7393
73008,7,12.5,25,-62.8053,11.7981,2.5,18.7393
73008,1,0,0,-68.9619,18.9054,2.5,18.7393
73008,2,12.5,0,-70.4778,21.2406,2.5,18.7393
73008,8,25,25,-71.7068,23.3548,2.5,18.7393
73008,3,25,0,-74.658,29.2816,2.5,18.7393
73108,5,0,12.5,-55.274,6.60569,2.5,18.6143
73108,6,0,25,-55.7235,6.8576,2.5,18.6143
73108,4,12.5,12.5,-62.7323,11.7211,2.5,18.6143
73108,7,12.5,25,-62.8788,11.8649,2.5,18.6143
73108,1,0,0,-68.8763,18.7815,2.5,18.6143
73108,2,12.5,0,-70.4101,21.1304,2.5,18.6143
73108,8,25,25,-71.7256,23.3886,2.5,18.6143
73108,3,25,0,-74.6224,29.2018,2.5,18.6143
73208,5,0,12.5,-55.0444,6.49016,2.5,18.4893
73208,6,0,25,-55.9433,6.97415,2.5,18.4893
73208,4,12.5,12.5,-62.6601,11.6564,2.5,18.4893
73208,7,12.5,25,-62.9529,11.9327,2.5,18.4893
73208,1,0,0,-68.7901,18.6576,2.5,18.4893
73208,2,12.5,0,-70.3421,21.0204,2.5,18.4893
73208,8,25,25,-71.7448,23.423,2.5,18.4893
73208,3,25,0,-74.5869,29.1223,2.5,18.4893
73308,5,0,12.5,-54.8114,6.37499,2.5,18.3643
73308,6,0,25,-56.1601,7.09098,2.5,18.3643
73308,4,12.5,12.5,-62.5887,11.5927,2.5,18.3643
73308,7,12.5,25,-63.0276,12.0013,2.5,18.3643
73308,1,0,0,-68.7034,18.5337,2.5,18.3643
73308,2,12.5,0,-70.2738,20.9105,2.5,18.3643
73308,8,25,25,-71.7642,23.4581,2.5,18.3643
73308,3,25,0,-74.5514,29.0431,2.5,18.3643
73408,5,0,12.5,-54.5749,6.26019,2.5,18.2393
73408,6,0,25,-56.3737,7.20809,2.5,18.2393
73408,4,12.5,12.5,-62.5179,11.53,2.5,18.2393
73408,7,12.5,25,-63.1029,12.0709,2.5,18.2393
